7.154788418708241116e-02,2.398538745610059753e+00
5.066815144766146917e-01,1.536723209693368508e+00
4.867761692650334204e-01,1.525328734279733922e+00
5.018095768374164489e-01,1.529476364101983732e+00
5.070991091314031030e-01,1.482881331865766317e+00
5.121102449888641495e-01,1.486883678267487463e+00
5.147550111358574210e-01,1.486782025446933941e+00
5.065423162583518879e-01,1.490065892185785001e+00
4.955456570155902241e-01,1.548172031883644939e+00
5.111358574610245231e-01,1.495647865059101411e+00
5.125278396436525608e-01,1.480929321947350941e+00
5.109966592427617194e-01,1.517518182243920988e+00
5.115534521158129344e-01,1.504108765483957555e+00
5.041759465478842239e-01,1.564246921940187329e+00
5.155902004454342435e-01,1.516577939016629184e+00
5.114142538975501306e-01,1.521591360590099251e+00
